name,degree,city,district,address,location,phone,price,description,hid
八方精品酒店(深圳松岗华润万家店),经济型,深圳市,宝安区,广东省深圳市宝安区八方快捷酒店,"113.843367,22.765402",电话0755-27081588 传真0755-27081588  纠错,¥143,八方精品酒店(深圳松岗华润万家店)座落于松明大道与东方路交叉口，邻近松岗汽车站和好千佳阳光购物广场，附近有大型商场，华润万家，天虹商场、佳华商场等购物场所。周边设施配套完善，酒店装修简约现代，房内基本设施完善，电话、热水、电视、宽带上网、无线WIFI等设施一应俱全，住宿环境舒适温馨。,1002
深圳华丰快捷酒店,经济型,深圳市,龙华区,广东省深圳市龙华区华丰快捷酒店,"114.025516,22.653665",电话0755-36317996  纠错,¥145,深圳华丰快捷酒店位于龙华区和平路华丰大厦，龙华地铁站A出口直行100即可到达，附近交通便利，地理位置优越。,1003
深圳兰欣时尚酒店,经济型,深圳市,[],广东省深圳市,"114.057868,22.543099",电话0755-26667988 传真0755-26667988  纠错,¥156,宾馆装时尚、设施配备较全，闹中取静，环境舒适，交通出行方便快捷。,1004
深圳春夏秋冬酒店,经济型,深圳市,龙岗区,广东省深圳市龙岗区春夏秋冬酒店,"114.063913,22.622302",电话0755-89589918  纠错,¥187,深圳春夏秋冬酒店设施齐全，环境温馨，服务热忱，位置优越，交通便捷，适合商务出差，旅行入住。,1005
7天连锁酒店(深圳龙华和平路大润发店),经济型,深圳市,龙华区,广东省深圳市龙华区和平路,"114.033678,22.659624",电话0755-28186999  纠错,¥177,"7天连锁酒店（深圳龙华和平路大润发店）位于深圳宝安区龙华街道和平东路，近东环二路，可便捷前往龙华汽车站，周边有华润万家、天虹商场、新一佳、大润发等大型商场超市。
　　
　　酒店附近还有畅想国度KTV、金月光娱乐城等大型娱乐场所近，娱乐便利。工行、招行、中国电信、中国移动、龙华地税、龙华街道办、龙华医院、华中英文小学和中学也都在周边，生活便利。
　　
　　另外，还有很多日韩餐馆环绕酒店周围，交通出行也是十分便捷。
　　
　　这里整体装修温暖现代，房间宽敞明亮，房型种类多样，房内设施齐全，设有24小时热水、独立淋浴间、空调等，以满足您出行在外的生活所需，是你商务、差旅、购物、休闲娱乐的良选。",1006
豪庭酒店(深圳光明实验学校店),舒适型,深圳市,宝安区,广东省深圳市宝安区豪庭酒店,"113.892298,22.780422",电话0755-27128918 传真0755-27128928  纠错,¥158,"豪庭酒店(深圳光明实验学校店)位于光明新区公明办事处东坑社区光明实验学校旁、公交车站旁，依靠松柏路，临近光明医院、光明农场、红花山公园、公明天虹购物商场等公共场所。距龙大高速光明出口、南光高速塘明出口2公里车程，距宝安国际机场及市中心约20分钟车程。酒店交通便捷，视野开阔，环境优美，地理位置极为优越，可方便往返市区任何商业，购物中心和旅游景点。
　　酒店楼高共14层，客房数75间，按照现代简约时尚设计，配有多种房型，所有房间布置完善细致，设施设备高档，风格典雅温馨，舒适豪华。为旅游、商务人士提供了很好的住宿环境。酒店配有高档西餐厅、舒适的会议室，不仅能满足您各种需要，还能使您在舟车劳顿及工作闲暇之余，让你的游玩、商务之旅倍显舒适时尚。",1007
深圳卓澜宾馆,经济型,深圳市,[],广东省深圳市,"114.057868,22.543099",电话0755-29170166 传真0755-29170166  纠错,¥131,"旅客若想住在深圳的观澜，那么深圳卓澜宾馆将会是一个便捷的选择。深圳宝安国际机场和深圳北站分别位于距离酒店33km和18km的地方。附近有很多景点，包括九龙生态园和观澜人民公园均可供您游览参观。
所有极具特色的客房都配备有空调，让您感受到更加贴心细致的入住体验。电热水壶可供使用，便捷的客房设施定能让您倍感舒适。浴室内提供拖鞋、24小时热水和免费洗漱用品(6样以内)，让您感受到宾至如归的享受。
酒店提供的休闲设施，旨在为旅客营造多姿多彩、奢华完美的住宿体验。24小时开放的前台服务可为您随时提供信息，以帮助您探索这个魅力之都。",1008
格林东方酒店(深圳布吉长龙地铁站店),经济型,深圳市,龙岗区,广东省深圳市龙岗区深圳布吉,"114.123400,22.594850",电话0755-28505998  纠错,¥273,格林东方酒店(深圳布吉长龙地铁站店)位于布吉八约一街，紧邻长龙地铁站A出口，周围交通便捷，入住方便。格林豪泰（深圳布吉长龙地铁站店）配套齐全，装修现代，客房简约温馨；并以热情周到的服务，让您在入住的每天感受到“家”的温馨。,1009
禧逸酒店(深圳福永桥头店),经济型,深圳市,宝安区,广东省深圳市宝安区禧逸酒店,"113.810175,22.693168","电话0755-29898988,13380392288  纠错",¥258,"禧逸酒店(深圳福永桥头店)坐落于深圳市宝安区福永桥头育才路（桥头小学对面），离福永码头、107国道福永汽车站、广深沿江高速出口，约十分钟车程，距离地铁11号线宝安大道桥头站步行约500米路程、交通方便快捷。酒店附近有精美餐厅、商务中心等配套设施，周边有立新湖公园、凤凰山森林公园及海上田园旅游景区等景点，是您出行住宿的理想之地。
　　禧逸酒店是投资匠心打造的一家温馨、别致、大气、时尚、超品质多功能酒店，拥有各式客房，24小时冷热水供应及冷暖空调，无线上网全面覆盖，自助扫码洗衣房，设施配套齐全。
　　酒店建筑别致，外观造型时尚，内部功能布局及装修装饰气派，停车场24小时泊车。禧迎八方来客，逸享欢乐生活，禧逸酒店以顾客至上为经营理念，舒适豪华甜梦之床，国际卫浴，高性价比的经营特色，让您细心品味温馨，尽情感悟时尚品味。",1010
深圳雅庭精品酒店,高档型,深圳市,福田区,广东省深圳市福田区雅庭精品酒店,"114.045920,22.526116",电话0755-83880111  纠错,¥364,"深圳雅庭精品酒店位于福田区中心区，毗邻福田区委、深圳会展中心、滨河大道、福田CBD；距离皇岗口岸、福田口岸、高交会馆及地铁龙岗线石厦站仅5分钟的车程，乘坐地铁前往深圳北高铁站只需20分钟。
　　
　　深圳雅庭精品酒店风格优雅舒适、健康环保；酒店设有房间平均面积30平以上的多元化房型。客房配备高速光纤网络、无线WIFI、迷你冰箱、中央空调、超大屏数字电视及私人保险箱；另在酒店二楼设有格调高雅、风味独特的雨花西餐厅。
　　
　　酒店装修清新舒适、时尚典雅，宾客可以在此享受到在优雅庭院般的私人空间，同时也是商旅人士的理想港湾。",1011
深圳南北小筑客栈,舒适型,深圳市,[],广东省深圳市,"114.057868,22.543099",电话13413155332  纠错,¥341,南北小筑民宿位于深圳大鹏新区比邻在民宿小镇较场尾/有着600多年历史的大鹏所城城墙边（大鹏所城）/鹏城美丽乡村/东山寺的中心位置，就处在P4停车场旁边;距深圳市中心约40分钟车程。客栈建筑外观干净线条简约，整体建筑5层，现代简约工业风，共12间客房可提供客人住宿，內部装饰是现代简约工业风的质朴，没有刻意的装饰和冲击视觉的色彩，又赋予它活力有趣的灵魂，和些许时尚。工业风混搭一点北欧简约的朴素，是一个难以定义的存在体。客房与公共空间更多采用留白和水泥灰，为的是视线所到之处，简单，轻松，要么发呆，要么在露台赏花赏草。设小型宴会厅，小型会议厅，茶桌。园林式的庭院，可赏花赏月赏，顶楼露台可以观赏晨曦夕阳，亦可约伴来一场红酒派对。周边环境沿路草木青翠，安静，充满浓厚的乡村气息。タ阳西下，眺看炊烟，聆听古城私语，我是在城市呢还是在乡村呢，每一段旅行都有不期而遇的美好，像场及时的雨，给生活带来与众不同的视觉，和新鲜的角触感。,1012
深圳龙岗冠利酒店,经济型,深圳市,龙岗区,广东省深圳市龙岗区冠利酒店,"114.268575,22.718577",电话0755-89301936  纠错,¥111,"坐落于龙岗中心区/大运新城的深圳龙岗冠利酒店，会让您在深圳拥有别样的体验，开展一段难忘的旅行。深圳宝安国际机场距离酒店大约56km，深圳北站距离酒店大约32km。除此之外，至南联地铁站只需步行前往。包括鹤湖新居和龙园都在酒店周边，对于入住旅客想在该地区畅游会很方便。
优美的环境，再搭配上细致周到的服务，酒店的休闲区定能满足您的品质需求。",1013
锦囊青年酒店(深圳龙华人民医院店),经济型,深圳市,龙华区,广东省深圳市龙华区龙华人民医院,"114.032816,22.655892",电话0755-83990919  纠错,¥271,"锦囊青年酒店(深圳龙华人民医院店)位于龙华区景龙建设路嘉逸花园47号，是一家文艺、时尚、电竞、科技、环保的主题酒店。酒店配备有24小时新风系统，网咖配置，独立空调， 唱吧，自助洗衣机、自助烘干机，为您带来极佳的入住体验。大厅陈列的书籍浩瀚如海，免费供您解忧；街机、双柄游戏机，帮您找回80、90的回忆。锦囊还为您供应饮品、咖啡、水果、还有锦囊平价小超市，价格实惠，种类繁多，供您选择。酒店房间温馨感十足，小空间，大作为。酒店临近龙华人民医院、新华中学、星河ICO、壹城中心、大润发等。清湖地铁站c出口下，在清湖地铁站公交站2坐公交M504,到龙华人民医院公交站下即可到达。酒店距离深圳北站高铁站仅15分钟车程，距离宝安机场45分钟。",1014
深圳华侨大厦酒店,舒适型,深圳市,罗湖区,广东省深圳市罗湖区华侨大厦酒店,"114.115995,22.530156",电话0755-25573811/25596688 传真0755-25564762  纠错,¥165,"深圳市华侨大厦酒店位于罗湖区和平路，紧靠罗湖口岸、火车站、罗湖汽车站、侨社客运站，距离东门商业区，罗湖商业城仅一步之遥。酒店是是机场330大巴终点站，交通便捷。
　　深圳市华侨大厦酒店多年来被评为深圳市旅游业卫生和旅业治安“十佳先进单位”。店内配备温馨、舒适的各类客房，以尽善尽美的服务欢迎各方宾客的光临。",1015
格悦城市酒店(深圳会展中心店),经济型,深圳市,福田区,广东省深圳市福田区深圳格悦城市酒店,"114.080883,22.537532",电话0755-83986888 传真0755-83982128  纠错,¥186,深圳格悦城市酒店坐落于深圳市黄金地段——福华路，华强地铁站，美丽的市中心公园，距黄岗口岸仅5分钟车程，舒适、典雅的豪华客房，让你真正的体会到“家”的温馨，酒店设有私人保险箱、宽频网络（上网），桑拿足浴中心，中医按摩、休闲等一列服务，为您解除劳累、舒缓身心，独特的地理位置，精致的配套设施，温柔体贴的服务和舒畅的笑脸，处处体现小小客栈的“温馨”。,1016
深圳鸿润快捷酒店(原鸿润洲宾馆),经济型,深圳市,龙华区,广东省深圳市龙华区鸿润快捷酒店,"114.045946,22.645097",电话0755-28119606  纠错,¥172,深圳鸿润快捷酒店装潢温馨、设施配备较全，闹中取静，环境舒适，交通出行方便快捷。,1017
维也纳酒店(深圳梅林店),舒适型,深圳市,福田区,广东省深圳市福田区深圳梅林店,"114.034575,22.561663",电话0755-83317168-0 传真0-0-0  纠错,¥451,"维也纳酒店（深圳梅林店）坐落于莲花山/梅林，优越的地理位置使它成为深圳一个令人向往的住宿选择。  酒店距离深圳宝安国际机场仅32km，距离深圳北站仅8km，提供给旅客多项便捷的交通选择。从距离酒店几分钟路程的上梅林地铁站出发，旅客可以很轻松到达城市里想去的地方。若是计划在酒店周边好好游玩，莲花山公园和关山月美术馆定能满足您的需求。
在一天的忙碌后，您可以在酒店尽情的享受各种体育和休闲设施。",1018
